"State","Year","Month","Deaths","Population","Rate","Period"
"New York",2020,7,359,19336776,1.85656595494513,31
"North Carolina",2020,7,238,10600823,2.24510870523921,31
"North Dakota",2020,7,4,765309,0.522664701447389,31
"Ohio",2020,7,398,11693217,3.40368266491591,31
"Oklahoma",2020,7,23,3980783,0.577775779287643,31
"Oregon",2020,7,39,4241507,0.919484513405259,31
"Pennsylvania",2020,7,344,12783254,2.69102061180979,31
"Rhode Island",2020,7,34,1057125,3.21627054511056,31
"South Carolina",2020,7,120,5218040,2.2997140688841,31
"Tennessee",2020,7,209,6886834,3.03477621211721,31
"Texas",2020,7,193,29360759,0.657339955005932,31
"Utah",2020,7,46,3249879,1.41543731320458,31
"Vermont",2020,7,15,623347,2.40636435243933,31
"Virginia",2020,7,175,8590563,2.03711910383522,31
"Washington",2020,7,109,7693612,1.41675977421268,31
"West Virginia",2020,7,94,1784787,5.26673491010412,31
"Wisconsin",2020,7,113,5832655,1.93736814538148,31
"Wyoming",2020,7,4,582328,0.686898105535025,31
"Alabama",2020,8,41,4921532,0.833073929012348,32
"Alaska",2020,8,4,731158,0.547077375888659,32
"Arizona",2020,8,185,7421401,2.49279078168664,32
"Arkansas",2020,8,20,3030522,0.659952311845946,32
"California",2020,8,602,39368078,1.52915770995983,32
"Colorado",2020,8,95,5807719,1.63575407143493,32
"Connecticut",2020,8,80,3557006,2.24908251490158,32
"Delaware",2020,8,35,986809,3.54678564950259,32
"District of Columbia",2020,8,45,712816,6.31298960741622,32
"Florida",2020,8,470,21733312,2.16257880989331,32
"Georgia",2020,8,113,10710017,1.05508702740621,32
"Hawaii",2020,8,4,1407006,0.284291609275298,32
"Idaho",2020,8,13,1826913,0.711582872309738,32
"Illinois",2020,8,242,12587530,1.92253762255184,32
"Indiana",2020,8,131,6754953,1.93931771249926,32
"Iowa",2020,8,4,3163561,0.126439793637613,32
"Kansas",2020,8,13,2913805,0.446152024586408,32
"Kentucky",2020,8,129,4477251,2.88123225613217,32
"Louisiana",2020,8,86,4645318,1.85132643233466,32
"Maine",2020,8,34,1350141,2.51825550072178,32
"Maryland",2020,8,218,6055802,3.59985349587057,32
"Massachusetts",2020,8,146,6893574,2.11791445192291,32
"Michigan",2020,8,154,9966555,1.5451678137531,32
"Minnesota",2020,8,68,5657342,1.20197788997024,32
"Mississippi",2020,8,42,2966786,1.41567339201412,32
"Missouri",2020,8,119,6151548,1.93447242872851,32
"Montana",2020,8,4,1080577,0.370172602230105,32
"Nebraska",2020,8,13,1937552,0.670949734510351,32
"Nevada",2020,8,59,3138259,1.88002328679691,32
"New Hampshire",2020,8,17,1366275,1.24425902545242,32
"New Jersey",2020,8,209,8882371,2.35297534858654,32
"New Mexico",2020,8,55,2106319,2.61119042272324,32
"New York",2020,8,368,19336776,1.90310939114152,32
"North Carolina",2020,8,227,10600823,2.1413431768458,32
"North Dakota",2020,8,4,765309,0.522664701447389,32
"Ohio",2020,8,329,11693217,2.81359697677722,32
"Oklahoma",2020,8,17,3980783,0.427051662951736,32
"Oregon",2020,8,42,4241507,0.99021409135951,32
"Pennsylvania",2020,8,322,12783254,2.51892045640335,32
"Rhode Island",2020,8,30,1057125,2.83788577509755,32
"South Carolina",2020,8,124,5218040,2.37637120451357,32
"Tennessee",2020,8,206,6886834,2.99121483108203,32
"Texas",2020,8,199,29360759,0.67777539402166,32
"Utah",2020,8,44,3249879,1.35389656045656,32
"Vermont",2020,8,15,623347,2.40636435243933,32
"Virginia",2020,8,165,8590563,1.92071229790178,32
"Washington",2020,8,103,7693612,1.33877299765052,32
"West Virginia",2020,8,90,1784787,5.04261853095075,32
"Wisconsin",2020,8,100,5832655,1.71448508440839,32
"Wyoming",2020,8,4,582328,0.686898105535025,32
"Alabama",2020,9,42,4921532,0.853392805329723,33
"Alaska",2020,9,4,731158,0.547077375888659,33
"Arizona",2020,9,124,7421401,1.67084355096834,33
"Arkansas",2020,9,22,3030522,0.725947543030541,33
"California",2020,9,447,39368078,1.13543770158147,33
"Colorado",2020,9,81,5807719,1.39469557669715,33
"Connecticut",2020,9,111,3557006,3.12060198942594,33
"Delaware",2020,9,30,986809,3.04010198528793,33
"District of Columbia",2020,9,33,712816,4.62952571210523,33
"Florida",2020,9,502,21733312,2.30981821822647,33
"Georgia",2020,9,93,10710017,0.868345960608653,33
"Hawaii",2020,9,12,1407006,0.852874827825894,33
"Idaho",2020,9,12,1826913,0.656845728285912,33
"Illinois",2020,9,225,12587530,1.78748332675275,33
"Indiana",2020,9,147,6754953,2.17618094456024,33
"Iowa",2020,9,24,3163561,0.758638761825677,33
"Kansas",2020,9,16,2913805,0.549110184106349,33
"Kentucky",2020,9,142,4477251,3.17158899512223,33
"Louisiana",2020,9,76,4645318,1.63605591694691,33
"Maine",2020,9,29,1350141,2.14792380943916,33
"Maryland",2020,9,218,6055802,3.59985349587057,33
"Massachusetts",2020,9,150,6893574,2.17593950540025,33
"Michigan",2020,9,164,9966555,1.64550338607473,33
"Minnesota",2020,9,58,5657342,1.02521643556285,33
"Mississippi",2020,9,24,2966786,0.808956224008068,33
"Missouri",2020,9,96,6151548,1.56058279964653,33
"Montana",2020,9,11,1080577,1.01797465613279,33
"Nebraska",2020,9,4,1937552,0.206446072157031,33
"Nevada",2020,9,32,3138259,1.01967364707629,33
"New Hampshire",2020,9,29,1366275,2.12255951400706,33
"New Jersey",2020,9,186,8882371,2.09403547768946,33
"New Mexico",2020,9,48,2106319,2.27885709619483,33
"New York",2020,9,319,19336776,1.6497062385167,33
"North Carolina",2020,9,185,10600823,1.74514752298006,33
"North Dakota",2020,9,10,765309,1.30666175361847,33
"Ohio",2020,9,363,11693217,3.10436383759918,33
"Oklahoma",2020,9,22,3980783,0.552655093231658,33
"Oregon",2020,9,38,4241507,0.895907987420509,33
"Pennsylvania",2020,9,343,12783254,2.68319787747314,33
"Rhode Island",2020,9,22,1057125,2.08111623507154,33
"South Carolina",2020,9,115,5218040,2.20389264934726,33
"Tennessee",2020,9,190,6886834,2.7588874655611,33
"Texas",2020,9,156,29360759,0.53132141440894,33
"Utah",2020,9,27,3249879,0.830800162098343,33
"Vermont",2020,9,4,623347,0.641697160650488,33
"Virginia",2020,9,151,8590563,1.75774276959496,33
"Washington",2020,9,83,7693612,1.07881707577663,33
"West Virginia",2020,9,107,1784787,5.99511314235256,33
"Wisconsin",2020,9,98,5832655,1.68019538272022,33
"Wyoming",2020,9,4,582328,0.686898105535025,33
"Alabama",2020,10,37,4921532,0.751798423742851,34
"Alaska",2020,10,4,731158,0.547077375888659,34
"Arizona",2020,10,144,7421401,1.94033444628582,34
"Arkansas",2020,10,20,3030522,0.659952311845946,34
"California",2020,10,470,39368078,1.19386067056665,34
"Colorado",2020,10,65,5807719,1.11920015413969,34
"Connecticut",2020,10,89,3557006,2.502104297828,34
"Delaware",2020,10,24,986809,2.43208158823035,34
"District of Columbia",2020,10,26,712816,3.64750510650715,34
"Florida",2020,10,419,21733312,1.92791600286233,34
"Georgia",2020,10,85,10710017,0.793649533889629,34
"Hawaii",2020,10,4,1407006,0.284291609275298,34
"Idaho",2020,10,12,1826913,0.656845728285912,34
"Illinois",2020,10,178,12587530,1.41409792071995,34
"Indiana",2020,10,163,6754953,2.41304417662121,34
"Iowa",2020,10,23,3163561,0.727028813416274,34
"Kansas",2020,10,20,2913805,0.686387730132936,34
"Kentucky",2020,10,134,4477251,2.9929079249745,34
"Louisiana",2020,10,80,4645318,1.72216412310201,34
"Maine",2020,10,29,1350141,2.14792380943916,34
"Maryland",2020,10,247,6055802,4.07873308935794,34
"Massachusetts",2020,10,171,6893574,2.48057103615628,34
"Michigan",2020,10,181,9966555,1.8160738590215,34
"Minnesota",2020,10,55,5657342,0.972187999240633,34
"Mississippi",2020,10,27,2966786,0.910075752009076,34
"Missouri",2020,10,110,6151548,1.78816779126165,34
"Montana",2020,10,4,1080577,0.370172602230105,34
"Nebraska",2020,10,4,1937552,0.206446072157031,34
"Nevada",2020,10,52,3138259,1.65696967649898,34
"New Hampshire",2020,10,22,1366275,1.61021756235019,34
"New Jersey",2020,10,180,8882371,2.02648594615109,34
"New Mexico",2020,10,28,2106319,1.32933330611365,34
"New York",2020,10,342,19336776,1.76865057546305,34
"North Carolina",2020,10,193,10600823,1.82061336181163,34
"North Dakota",2020,10,4,765309,0.522664701447389,34
"Ohio",2020,10,367,11693217,3.13857170357824,34
"Oklahoma",2020,10,30,3980783,0.753620581679534,34
"Oregon",2020,10,37,4241507,0.872331461435759,34
"Pennsylvania",2020,10,284,12783254,2.22165655161041,34
"Rhode Island",2020,10,17,1057125,1.60813527255528,34
"South Carolina",2020,10,98,5218040,1.87809982292202,34
"Tennessee",2020,10,208,6886834,3.02025575177215,34
"Texas",2020,10,145,29360759,0.493856442880104,34
"Utah",2020,10,41,3249879,1.26158543133452,34
"Vermont",2020,10,15,623347,2.40636435243933,34
"Virginia",2020,10,154,8590563,1.79266481137499,34
"Washington",2020,10,88,7693612,1.1438060562451,34
"West Virginia",2020,10,86,1784787,4.81850215179738,34
"Wisconsin",2020,10,85,5832655,1.45731232174713,34
"Wyoming",2020,10,4,582328,0.686898105535025,34
"Alabama",2020,11,48,4921532,0.975306063233969,35
"Alaska",2020,11,4,731158,0.547077375888659,35
"Arizona",2020,11,153,7421401,2.06160534917868,35
"Arkansas",2020,11,19,3030522,0.626954696253649,35
"California",2020,11,454,39368078,1.15321860518565,35
"Colorado",2020,11,74,5807719,1.27416632932826,35
"Connecticut",2020,11,92,3557006,2.58644489213681,35
"Delaware",2020,11,17,986809,1.72272445832983,35
"District of Columbia",2020,11,31,712816,4.34894839622006,35
"Florida",2020,11,454,21733312,2.08895910572673,35
"Georgia",2020,11,91,10710017,0.849671853928897,35
"Hawaii",2020,11,4,1407006,0.284291609275298,35
"Idaho",2020,11,12,1826913,0.656845728285912,35
"Illinois",2020,11,239,12587530,1.89870451152847,35
"Indiana",2020,11,131,6754953,1.93931771249926,35
"Iowa",2020,11,18,3163561,0.568979071369258,35
"Kansas",2020,11,15,2913805,0.514790797599702,35
"Kentucky",2020,11,135,4477251,3.01524305874297,35
"Louisiana",2020,11,66,4645318,1.42078540155916,35
"Maine",2020,11,37,1350141,2.74045451549134,35
"Maryland",2020,11,196,6055802,3.23656552839739,35
"Massachusetts",2020,11,155,6893574,2.24847082224692,35
"Michigan",2020,11,155,9966555,1.55520137098526,35
"Minnesota",2020,11,59,5657342,1.04289258100359,35
"Mississippi",2020,11,33,2966786,1.11231480801109,35
"Missouri",2020,11,99,6151548,1.60935101213548,35
"Montana",2020,11,4,1080577,0.370172602230105,35
"Nebraska",2020,11,4,1937552,0.206446072157031,35
"Nevada",2020,11,50,3138259,1.59324007355671,35
"New Hampshire",2020,11,24,1366275,1.75660097710929,35
"New Jersey",2020,11,210,8882371,2.36423360384294,35
"New Mexico",2020,11,43,2106319,2.04147614867454,35
"New York",2020,11,324,19336776,1.67556370307025,35
"North Carolina",2020,11,202,10600823,1.90551243049714,35
"North Dakota",2020,11,4,765309,0.522664701447389,35
"Ohio",2020,11,336,11693217,2.87346074224057,35
"Oklahoma",2020,11,25,3980783,0.628017151399612,35
"Oregon",2020,11,44,4241507,1.03736714332901,35
"Pennsylvania",2020,11,323,12783254,2.52674319074001,35
"Rhode Island",2020,11,22,1057125,2.08111623507154,35
"South Carolina",2020,11,114,5218040,2.1847283654399,35
"Tennessee",2020,11,187,6886834,2.71532608452592,35
"Texas",2020,11,167,29360759,0.568786385937775,35
"Utah",2020,11,34,3249879,1.04619279671643,35
"Vermont",2020,11,16,623347,2.56678864260195,35
"Virginia",2020,11,141,8590563,1.64133596366152,35
"Washington",2020,11,95,7693612,1.23479062890096,35
"West Virginia",2020,11,108,1784787,6.0511422371409,35
"Wisconsin",2020,11,94,5832655,1.61161597934388,35
"Wyoming",2020,11,4,582328,0.686898105535025,35
"Alabama",2020,12,49,4921532,0.995624939551343,36
"Alaska",2020,12,14,731158,1.91477081561031,36
"Arizona",2020,12,124,7421401,1.67084355096834,36
"Arkansas",2020,12,20,3030522,0.659952311845946,36
"California",2020,12,478,39368078,1.21418170325714,36
"Colorado",2020,12,74,5807719,1.27416632932826,36
"Connecticut",2020,12,115,3557006,3.23305611517102,36
"Delaware",2020,12,23,986809,2.33074485538742,36
"District of Columbia",2020,12,24,712816,3.36692779062198,36
"Florida",2020,12,376,21733312,1.73006304791465,36
"Georgia",2020,12,102,10710017,0.952379440667555,36
"Hawaii",2020,12,4,1407006,0.284291609275298,36
"Idaho",2020,12,14,1826913,0.766320016333564,36
"Illinois",2020,12,214,12587530,1.70009525300039,36
"Indiana",2020,12,156,6754953,2.30941651259454,36
"Iowa",2020,12,13,3163561,0.410929329322242,36
"Kansas",2020,12,37,2913805,1.26981730074593,36
"Kentucky",2020,12,157,4477251,3.50661600164923,36
"Louisiana",2020,12,87,4645318,1.87285348387344,36
"Maine",2020,12,34,1350141,2.51825550072178,36
"Maryland",2020,12,195,6055802,3.2200524389668,36
"Massachusetts",2020,12,167,6893574,2.42254598267894,36
"Michigan",2020,12,186,9966555,1.86624164518231,36
"Minnesota",2020,12,58,5657342,1.02521643556285,36
"Mississippi",2020,12,31,2966786,1.04490178934375,36
"Missouri",2020,12,106,6151548,1.72314350794304,36
"Montana",2020,12,4,1080577,0.370172602230105,36
"Nebraska",2020,12,4,1937552,0.206446072157031,36
"Nevada",2020,12,56,3138259,1.78442888238351,36
"New Hampshire",2020,12,31,1366275,2.26894292876617,36
"New Jersey",2020,12,181,8882371,2.03774420140748,36
"New Mexico",2020,12,38,2106319,1.80409520115424,36
"New York",2020,12,335,19336776,1.73245012508807,36
"North Carolina",2020,12,188,10600823,1.77344721254189,36
"North Dakota",2020,12,12,765309,1.56799410434217,36
"Ohio",2020,12,378,11693217,3.23264333502064,36
"Oklahoma",2020,12,30,3980783,0.753620581679534,36
"Oregon",2020,12,39,4241507,0.919484513405259,36
"Pennsylvania",2020,12,303,12783254,2.37028850400688,36
"Rhode Island",2020,12,23,1057125,2.17571242757479,36
"South Carolina",2020,12,114,5218040,2.1847283654399,36
"Tennessee",2020,12,189,6886834,2.74436700521604,36
"Texas",2020,12,195,29360759,0.664151768011174,36
"Utah",2020,12,32,3249879,0.984652043968406,36
"Vermont",2020,12,17,623347,2.72721293276458,36
"Virginia",2020,12,148,8590563,1.72282072781493,36
"Washington",2020,12,99,7693612,1.28678181327574,36
"West Virginia",2020,12,103,1784787,5.77099676319919,36
"Wisconsin",2020,12,100,5832655,1.71448508440839,36
"Wyoming",2020,12,4,582328,0.686898105535025,36
"Alabama",2021,1,59,5039877,1.17066349039867,37
"Alaska",2021,1,12,732673,1.63783843542754,37
"Arizona",2021,1,155,7276316,2.1301988533758,37
"Arkansas",2021,1,21,3025891,0.694010458407127,37
"California",2021,1,624,39237836,1.59030176893547,37
"Colorado",2021,1,98,5812069,1.68614653404837,37
"Connecticut",2021,1,109,3605597,3.02307773164888,37
"Delaware",2021,1,37,1003384,3.68752142748938,37
"District of Columbia",2021,1,36,670050,5.37273337810611,37
"Florida",2021,1,491,21781128,2.25424505103684,37
"Georgia",2021,1,116,10799566,1.07411723767418,37
"Hawaii",2021,1,4,1441553,0.277478524896414,37
"Idaho",2021,1,13,1900923,0.683878305433729,37
"Illinois",2021,1,187,12671469,1.47575628366372,37
"Indiana",2021,1,160,6805985,2.35087206333837,37
"Iowa",2021,1,17,3193079,0.532401484585881,37
"Kansas",2021,1,29,2934582,0.988215698181206,37
"Kentucky",2021,1,157,4509394,3.48162081202042,37
"Louisiana",2021,1,110,4624047,2.37886855388797,37
"Maine",2021,1,47,1372247,3.42503936973446,37
"Maryland",2021,1,221,6165129,3.58467762799448,37
"Massachusetts",2021,1,176,6984723,2.51978496498716,37
"Michigan",2021,1,186,10050811,1.85059693192917,37
"Minnesota",2021,1,75,5707390,1.31408577300658,37
"Mississippi",2021,1,48,2949965,1.62713794909431,37
"Missouri",2021,1,126,6168187,2.04273962511188,37
"Montana",2021,1,4,1104271,0.362229923632876,37
"Nebraska",2021,1,4,1963692,0.20369793226229,37
"Nevada",2021,1,56,3143991,1.78117558224562,37
"New Hampshire",2021,1,24,1388992,1.7278717228033,37
"New Jersey",2021,1,217,9267130,2.34160953822812,37
"New Mexico",2021,1,40,2115877,1.89046905845661,37
"New York",2021,1,436,19835913,2.19803343561751,37
"North Carolina",2021,1,256,10551162,2.42627304935703,37
"North Dakota",2021,1,4,774948,0.516163665174954,37
"Ohio",2021,1,378,11780017,3.20882389218963,37
"Oklahoma",2021,1,28,3986639,0.702346011264125,37
"Oregon",2021,1,57,4246155,1.34239093956768,37
"Pennsylvania",2021,1,310,12964056,2.39122694317272,37
"Rhode Island",2021,1,29,1095610,2.64692728251841,37
"South Carolina",2021,1,132,5190705,2.54300716376677,37
"Tennessee",2021,1,253,6975218,3.62712677940675,37
"Texas",2021,1,199,29527941,0.673937949144507,37
"Utah",2021,1,32,3337975,0.958665058905474,37
"Vermont",2021,1,14,645570,2.16862617531794,37
"Virginia",2021,1,195,8642274,2.25635058550562,37
"Washington",2021,1,113,7738692,1.46019508206296,37
"West Virginia",2021,1,124,1782959,6.95473087154556,37
"Wisconsin",2021,1,97,5895908,1.64520884654238,37
"Wyoming",2021,1,4,578803,0.691081421485376,37
"Alabama",2021,2,55,5039877,1.09129647410046,38
"Alaska",2021,2,4,732673,0.545946145142512,38
"Arizona",2021,2,125,7276316,1.71790230110952,38
"Arkansas",2021,2,27,3025891,0.892299160809163,38
"California",2021,2,503,39237836,1.28192594515151,38
"Colorado",2021,2,74,5812069,1.2732126889753,38
"Connecticut",2021,2,98,3605597,2.71799649267514,38
"Delaware",2021,2,36,1003384,3.58785868620588,38
"District of Columbia",2021,2,22,670050,3.28333706439818,38
"Florida",2021,2,431,21781128,1.97877722402623,38
"Georgia",2021,2,143,10799566,1.32412728437421,38
"Hawaii",2021,2,4,1441553,0.277478524896414,38
"Idaho",2021,2,11,1900923,0.578666258443924,38
"Illinois",2021,2,180,12671469,1.42051406983673,38
"Indiana",2021,2,142,6805985,2.0863989562128,38
"Iowa",2021,2,14,3193079,0.438448281423667,38
"Kansas",2021,2,32,2934582,1.09044490833788,38
"Kentucky",2021,2,136,4509394,3.01592630850176,38
"Louisiana",2021,2,99,4624047,2.14098169849917,38
"Maine",2021,2,37,1372247,2.69630758893989,38
"Maryland",2021,2,185,6165129,3.00074824062887,38
"Massachusetts",2021,2,156,6984723,2.23344576442044,38
"Michigan",2021,2,162,10050811,1.61181023103509,38
"Minnesota",2021,2,70,5707390,1.22648005480614,38
"Mississippi",2021,2,47,2949965,1.59323924182151,38
"Missouri",2021,2,117,6168187,1.89682965188961,38
"Montana",2021,2,4,1104271,0.362229923632876,38
"Nebraska",2021,2,4,1963692,0.20369793226229,38
"Nevada",2021,2,55,3143991,1.74936887541981,38
"New Hampshire",2021,2,23,1388992,1.65587706768649,38
"New Jersey",2021,2,191,9267130,2.06104802673535,38
"New Mexico",2021,2,50,2115877,2.36308632307076,38
"New York",2021,2,336,19835913,1.69389732653092,38
"North Carolina",2021,2,247,10551162,2.34097438746557,38
"North Dakota",2021,2,4,774948,0.516163665174954,38
"Ohio",2021,2,309,11780017,2.62308619758359,38
"Oklahoma",2021,2,18,3986639,0.451508150098366,38
"Oregon",2021,2,39,4246155,0.918478011283149,38
"Pennsylvania",2021,2,313,12964056,2.41436784907439,38
"Rhode Island",2021,2,32,1095610,2.92074734622722,38
"South Carolina",2021,2,99,5190705,1.90725537282508,38
"Tennessee",2021,2,224,6975218,3.21136916437594,38
"Texas",2021,2,203,29527941,0.687484440584597,38
"Utah",2021,2,32,3337975,0.958665058905474,38
"Vermont",2021,2,11,645570,1.70392056632124,38
"Virginia",2021,2,153,8642274,1.77036738247364,38
"Washington",2021,2,95,7738692,1.22759763536267,38
"West Virginia",2021,2,92,1782959,5.15996161437251,38
"Wisconsin",2021,2,97,5895908,1.64520884654238,38
"Wyoming",2021,2,4,578803,0.691081421485376,38
"Alabama",2021,3,93,5039877,1.8452831289335,39
"Alaska",2021,3,23,732673,3.13919033456945,39
"Arizona",2021,3,164,7276316,2.25388781905569,39
"Arkansas",2021,3,32,3025891,1.05753974614419,39
"California",2021,3,596,39237836,1.51894207417555,39
"Colorado",2021,3,103,5812069,1.7721744184386,39
"Connecticut",2021,3,103,3605597,2.85666978311775,39
"Delaware",2021,3,41,1003384,4.08617239262336,39
"District of Columbia",2021,3,32,670050,4.77576300276099,39
"Florida",2021,3,505,21781128,2.31852087733932,39
"Georgia",2021,3,151,10799566,1.39820433524829,39
"Hawaii",2021,3,4,1441553,0.277478524896414,39
"Idaho",2021,3,10,1900923,0.526060234949022,39
"Illinois",2021,3,259,12671469,2.04396191159841,39
"Indiana",2021,3,192,6805985,2.82104647600604,39
"Iowa",2021,3,22,3193079,0.688990156522905,39
"Kansas",2021,3,40,2934582,1.36305613542235,39
"Kentucky",2021,3,160,4509394,3.54814859823737,39
"Louisiana",2021,3,124,4624047,2.68163364256462,39
"Maine",2021,3,52,1372247,3.78940526013174,39
"Maryland",2021,3,201,6165129,3.26027241279136,39
"Massachusetts",2021,3,210,6984723,3.00656160595059,39
"Michigan",2021,3,236,10050811,2.34806922545852,39
"Minnesota",2021,3,92,5707390,1.61194521488807,39
"Mississippi",2021,3,54,2949965,1.8305301927311,39
"Missouri",2021,3,139,6168187,2.25349847532184,39
"Montana",2021,3,4,1104271,0.362229923632876,39
"Nebraska",2021,3,10,1963692,0.509244830655724,39
"Nevada",2021,3,49,3143991,1.55852863446492,39
"New Hampshire",2021,3,32,1388992,2.30382896373773,39
"New Jersey",2021,3,249,9267130,2.68691601391153,39
"New Mexico",2021,3,62,2115877,2.93022704060775,39
"New York",2021,3,416,19835913,2.09720621380019,39
"North Carolina",2021,3,304,10551162,2.88119924611147,39
"North Dakota",2021,3,4,774948,0.516163665174954,39
"Ohio",2021,3,416,11780017,3.53140407182774,39
"Oklahoma",2021,3,36,3986639,0.903016300196732,39
"Oregon",2021,3,55,4246155,1.29528950309162,39
"Pennsylvania",2021,3,333,12964056,2.56864055508554,39
"Rhode Island",2021,3,24,1095610,2.19056050967041,39
"South Carolina",2021,3,150,5190705,2.88978086791679,39
"Tennessee",2021,3,269,6975218,3.85651029114789,39
"Texas",2021,3,262,29527941,0.887295189325934,39
"Utah",2021,3,26,3337975,0.778915360360698,39
"Vermont",2021,3,23,645570,3.56274300230804,39
"Virginia",2021,3,207,8642274,2.39520292922904,39
"Washington",2021,3,141,7738692,1.82201333248564,39
"West Virginia",2021,3,114,1782959,6.39386547867898,39
"Wisconsin",2021,3,102,5895908,1.73001342626106,39
"Wyoming",2021,3,4,578803,0.691081421485376,39
"Alabama",2021,4,93,5039877,1.8452831289335,40
"Alaska",2021,4,14,732673,1.91081150799879,40
"Arizona",2021,4,167,7276316,2.29511747428232,40
"Arkansas",2021,4,28,3025891,0.925347277876169,40
"California",2021,4,616,39237836,1.56991328471835,40
"Colorado",2021,4,105,5812069,1.80658557219469,40
"Connecticut",2021,4,106,3605597,2.93987375738331,40
"Delaware",2021,4,35,1003384,3.48819594492238,40
"District of Columbia",2021,4,24,670050,3.58182225207074,40
"Florida",2021,4,588,21781128,2.699584704704,40
"Georgia",2021,4,153,10799566,1.41672359796681,40
"Hawaii",2021,4,4,1441553,0.277478524896414,40
"Idaho",2021,4,19,1900923,0.999514446403142,40
"Illinois",2021,4,278,12671469,2.19390506341451,40
"Indiana",2021,4,203,6805985,2.98266893036056,40
"Iowa",2021,4,21,3193079,0.6576724221355,40
"Kansas",2021,4,37,2934582,1.26082692526568,40
"Kentucky",2021,4,175,4509394,3.88078752932212,40
"Louisiana",2021,4,111,4624047,2.40049463165059,40
"Maine",2021,4,39,1372247,2.8420539450988,40
"Maryland",2021,4,217,6165129,3.51979658495386,40
"Massachusetts",2021,4,189,6984723,2.70590544535553,40
"Michigan",2021,4,247,10050811,2.45751313003498,40
"Minnesota",2021,4,72,5707390,1.26152234208631,40
"Mississippi",2021,4,52,2949965,1.7627327781855,40
"Missouri",2021,4,141,6168187,2.28592291381568,40
"Montana",2021,4,12,1104271,1.08668977089863,40
"Nebraska",2021,4,10,1963692,0.509244830655724,40
"Nevada",2021,4,54,3143991,1.71756216859399,40
"New Hampshire",2021,4,28,1388992,2.01585034327052,40
"New Jersey",2021,4,207,9267130,2.23370126457706,40
"New Mexico",2021,4,66,2115877,3.11927394645341,40
"New York",2021,4,373,19835913,1.88042768689296,40
"North Carolina",2021,4,261,10551162,2.47366119485228,40
"North Dakota",2021,4,4,774948,0.516163665174954,40
"Ohio",2021,4,402,11780017,3.41255874248738,40
"Oklahoma",2021,4,34,3986639,0.85284872796358,40
"Oregon",2021,4,84,4246155,1.97826033199447,40
"Pennsylvania",2021,4,318,12964056,2.45293602557718,40
"Rhode Island",2021,4,31,1095610,2.82947399165762,40
"South Carolina",2021,4,181,5190705,3.48700224728625,40
"Tennessee",2021,4,278,6975218,3.98553851650228,40
"Texas",2021,4,245,29527941,0.829722600705549,40
"Utah",2021,4,45,3337975,1.34812273908582,40
"Vermont",2021,4,16,645570,2.47842991464907,40
"Virginia",2021,4,198,8642274,2.29106367143648,40
"Washington",2021,4,128,7738692,1.65402628764654,40
"West Virginia",2021,4,137,1782959,7.68385588227211,40
"Wisconsin",2021,4,135,5895908,2.28972365240435,40
"Wyoming",2021,4,4,578803,0.691081421485376,40
"Alabama",2021,5,79,5039877,1.56749857188975,41
"Alaska",2021,5,26,732673,3.54864994342633,41
"Arizona",2021,5,188,7276316,2.58372506086871,41
"Arkansas",2021,5,39,3025891,1.28887656561324,41
"California",2021,5,617,39237836,1.57246184524549,41
"Colorado",2021,5,114,5812069,1.96143576409709,41
"Connecticut",2021,5,123,3605597,3.41136294488818,41
"Delaware",2021,5,42,1003384,4.18583513390686,41
"District of Columbia",2021,5,41,670050,6.11894634728752,41
"Florida",2021,5,506,21781128,2.3231120077895,41
"Georgia",2021,5,165,10799566,1.52783917427793,41
"Hawaii",2021,5,4,1441553,0.277478524896414,41
"Idaho",2021,5,24,1900923,1.26254456387765,41
"Illinois",2021,5,253,12671469,1.99661144260385,41
"Indiana",2021,5,188,6805985,2.76227467442259,41
"Iowa",2021,5,27,3193079,0.845578828459928,41
"Kansas",2021,5,28,2934582,0.954139294795647,41
"Kentucky",2021,5,159,4509394,3.52597266949838,41
"Louisiana",2021,5,97,4624047,2.09772954297394,41
"Maine",2021,5,43,1372247,3.13354665741663,41
"Maryland",2021,5,211,6165129,3.42247502039292,41
"Massachusetts",2021,5,169,6984723,2.41956624478881,41
"Michigan",2021,5,220,10050811,2.18887809152913,41
"Minnesota",2021,5,81,5707390,1.4192126348471,41
"Mississippi",2021,5,47,2949965,1.59323924182151,41
"Missouri",2021,5,155,6168187,2.51289398327256,41
"Montana",2021,5,12,1104271,1.08668977089863,41
"Nebraska",2021,5,10,1963692,0.509244830655724,41
"Nevada",2021,5,45,3143991,1.43130180716166,41
"New Hampshire",2021,5,31,1388992,2.23183430862093,41
"New Jersey",2021,5,193,9267130,2.08262968146557,41
"New Mexico",2021,5,70,2115877,3.30832085229907,41
"New York",2021,5,400,19835913,2.01654443634634,41
"North Carolina",2021,5,289,10551162,2.73903480962571,41
"North Dakota",2021,5,4,774948,0.516163665174954,41
"Ohio",2021,5,386,11780017,3.27673550895555,41
"Oklahoma",2021,5,28,3986639,0.702346011264125,41
"Oregon",2021,5,81,4246155,1.90760817728039,41
"Pennsylvania",2021,5,406,12964056,3.13173593202621,41
"Rhode Island",2021,5,37,1095610,3.37711411907522,41
"South Carolina",2021,5,140,5190705,2.69712881005567,41
"Tennessee",2021,5,256,6975218,3.67013618785821,41
"Texas",2021,5,241,29527941,0.816176109265458,41
"Utah",2021,5,34,3337975,1.01858162508707,41
