ID,WEEK,OBSDATE,OVERCROWDING,crowd3groups,crowd2groups,start.time,DAYFREE,stop.time,EVENT,VIOEVENT,REGION,RETURNS,OFFSCAT2_1,OFFSCAT2_2,OFFSCAT2_4,OFFSCAT2_5,PALWEEK,SEX_FLAG,STRIKE,AVCLOCK,CVCLOCK,PRIORSER,PRIORVIO,AGERLSE_G_1,AGERLSE_G_3,REGION_1,REGION_2,REGION_4,BLACK,LEVELTYPE_1,LEVELTYPE_2,LEVELTYPE_3,LEVELTYPE_4,LEVELTYPE_5,AGEFIRST,MALE,MH_FLAG,CONC_DIS_STD,RES_STAB_STD,PUB_ASSI_STD,PUNITIVE_STD,ADJRATE1_STD,SAMHSA_C_STD,MALEPA,BLACKPA
9122,104,2004-12-26,203.4,medium,high,364,307,671,0,0,4,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,23,1,0,0.4985630512,0.0074855923,-0.9530029893,1.0415363312,-0.458248049,-1.3837212324,1,0
9123,104,2004-12-26,188.9,low,low,0,1497,1497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,43,1,0,0.5855624676,0.3422662914,1.1617982388,1.3822122812,-0.0002015339,-1.1075835228,0,1
9124,104,2004-12-26,185.5,low,low,0,1166,1166,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,0,0,1.7700471878,-0.7090528607,-0.3437542319,-0.8042349219,1.2893944979,1.2089048624,1,1
9125,104,2004-12-26,203.9,medium,high,0,1595,1595,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25,0,0,-1.3118274212,-0.5000578761,0.1185999066,0.8747732043,-0.4233145416,1.2856097221,1,1
9126,104,2004-12-26,191.5,medium,high,0,366,366,0,0,3,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,1,0,0.9809265137,-0.1510712355,0.2274632156,-0.8042349219,1.2893944979,1.2089048624,1,0
9127,4,2003-01-19,187.4,low,low,0,588,588,1,1,3,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24,0,1,0.5868065953,0.4452886283,0.2877576947,-0.8042349219,1.2893944979,1.1935638189,1,0
9127,57,2004-01-25,194.6,medium,high,588,238,826,1,2,3,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24,0,1,1.0858091116,0.2646833956,1.0718919039,-0.8042349219,1.2893944979,1.2089048624,1,0
9127,68,2004-04-11,194.6,medium,high,826,315,1141,1,4,3,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,24,0,1,1.5567141771,0.1526139677,-0.0691888854,-0.8042349219,1.2893944979,1.2242457867,1,0
9127,104,2004-12-26,194.6,medium,high,1141,574,1715,0,0,3,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,0,1,1.0707659721,1.0771423578,0.3835290372,-0.8042349219,1.2893944979,1.2089048624,1,0
9128,19,2003-05-04,190.2,medium,high,0,1037,1037,1,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,53,1,1,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,1,0
9128,58,2004-02-01,190.2,medium,high,1037,1310,2347,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,53,1,1,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,1,0
9128,64,2004-03-14,190.2,medium,high,2347,1352,3699,1,5,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,53,1,1,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,1,0
9128,75,2004-05-30,190.2,medium,high,3699,1429,5128,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,53,1,1,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,1,0
9128,104,2004-12-26,190.2,medium,high,5128,1639,6767,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,53,1,1,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,1,0
9129,104,2004-12-26,202.1,medium,high,0,582,582,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,0,0,-0.3678774834,1.3525320292,-0.8101730943,0.8747732043,-0.4233145416,1.3009507656,1,0
9130,104,2004-12-26,184.1,low,low,0,767,767,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,31,0,1,0.4653915763,1.0058575869,-0.7215958834,-1.0926556587,-1.2373147011,-1.4144032001,1,0
9131,104,2004-12-26,180.8,low,low,0,1257,1257,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,23,1,0,0.0419740379,0.5271981955,0.0233541802,-0.7084547281,0.6663253307,-1.2916753292,1,0
9132,104,2004-12-26,198.9,medium,high,0,2173,2173,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,21,1,0,0.195771873,1.7934596539,-0.3711469173,1.0647583008,0.2281136513,1.2089048624,1,0
9133,104,2004-12-26,193.7,medium,high,0,369,369,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,68,1,0,1.0441768169,0.4836187363,0.3537311852,1.3822122812,-0.0002015339,-1.0922425985,1,0
9134,104,2004-12-26,198.3,medium,high,0,73,73,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,20,1,0,-0.1413281858,-0.2167587131,-0.298665911,1.2404088974,-0.3917624652,-1.2303113937,1,0
9135,104,2004-12-26,189.5,low,low,0,819,819,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,23,1,0,-0.4616300464,-0.8773114681,0.3054926395,1.028072238,-0.510065496,-1.199629426,1,0
9136,22,2003-05-25,202.1,medium,high,0,28,28,1,3,4,13,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,31,1,0,-0.6268885732,-0.3930217922,0.1016123667,0.8957823515,-0.4563067555,0.3344688118,1,1
9136,104,2004-12-26,202.1,medium,high,28,609,637,0,0,4,14,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,31,1,0,-0.6268885732,-0.3930217922,0.1016123667,0.8957823515,-0.4563067555,0.3344688118,0,0
9137,38,2003-09-14,203.8,medium,high,0,46,46,1,4,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,22,1,1,-0.3576005101,1.5862696171,-1.0420726538,0.8957823515,-0.4563067555,1.2089048624,0,1
9137,104,2004-12-26,204.6,medium,high,46,13,59,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,22,1,1,-1.5818685293,-1.282818675,0.9154935479,0.8747732043,-0.4233145416,1.2395868301,1,0
9138,104,2004-12-26,190.6,medium,high,0,814,814,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,46,0,0,0.4505313933,0.8295719624,-0.6096073389,-0.8042349219,1.2893944979,1.1475409269,0,1
9139,104,2004-12-26,187.5,low,low,0,703,703,0,0,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,35,1,1,1.0858091116,0.2646833956,1.0718919039,-0.8042349219,1.2893944979,1.2089048624,1,1
9140,104,2004-12-26,198.9,medium,high,0,3135,3135,0,0,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,28,0,0,0.1542674154,1.4488785267,-0.4286282361,1.0415363312,-0.458248049,-1.3070163727,1,0
9141,104,2004-12-26,197.5,medium,high,0,44,44,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,28,1,0,-0.3311287165,0.7939411402,0.7607989311,0.292335242,-0.9706577063,-1.0001966953,1,0
9142,104,2004-12-26,200.5,medium,high,0,376,376,0,0,3,6,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,0.2399636209,1.2950443029,-1.0701333284,-0.8042349219,1.2893944979,1.1782228947,1,1
9143,104,2004-12-26,191.4,medium,high,0,545,545,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,21,1,0,0.290024817,-1.093855381,0.7874042392,0.292335242,-0.9706577063,-0.9388327599,0,0
9144,104,2004-12-26,187.7,low,low,0,56,56,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,27,1,0,0.3799975514,0.3483387828,0.55499053,-1.8153613806,-1.0048490763,0.0429901294,1,0
9145,93,2004-10-03,190.5,medium,high,0,49,49,1,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,35,0,0,-1.0426082611,-1.2272239923,0.2628364861,0.5909893513,-0.447514087,-0.8928098083,1,0
9145,104,2004-12-26,190.5,medium,high,49,133,182,0,0,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,35,0,0,-0.8107789755,-0.3765640557,-0.2481291145,0.5909893513,-0.447514087,-0.0950787142,1,0
9146,33,2003-08-10,203.6,medium,high,0,319,319,1,1,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,25,1,0,0.0602291711,-0.1207465231,0.6699027419,1.0415363312,-0.458248049,-0.800763905,1,1
9146,46,2003-11-09,203.8,medium,high,319,87,406,1,2,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,25,1,0,0.0602291711,-0.1207465231,0.6699027419,1.0415363312,-0.458248049,-0.800763905,1,0
9146,104,2004-12-26,208.6,high,high,406,116,522,0,0,4,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,25,1,0,0.0602291711,-0.1207465231,0.6699027419,1.0415363312,-0.458248049,-0.800763905,1,0
9147,104,2004-12-26,204.5,medium,high,0,3965,3965,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,40,1,0,0.9909704328,-0.4289574027,-0.0726172328,0.5710824728,-0.4055785835,-0.0643967465,1,0
9148,104,2004-12-26,187.3,low,low,0,254,254,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,47,0,0,-0.2709041536,0.266161263,-0.5289036632,-0.7997999191,-0.5156743526,-1.0155376196,1,1
9149,104,2004-12-26,188,low,low,0,30,30,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,35,1,1,0.6802989841,1.7865428925,-0.836884439,-1.8153613806,-1.0048490763,0.0429901294,1,0
9150,60,2004-02-15,197.5,medium,high,0,117,117,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,46,1,1,-1.2488709688,-1.2088168859,-1.7989248037,-0.8042349219,1.2893944979,1.070835948,1,0
9150,104,2004-12-26,197.5,medium,high,117,432,549,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,46,1,1,1.3542356491,0.0108656213,1.2149748802,-0.8042349219,1.2893944979,1.2242457867,1,0
9151,104,2004-12-26,202.1,medium,high,0,611,611,0,0,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,37,1,1,-0.679710567,-1.2186661959,0.9845921993,0.8957823515,-0.4563067555,0.1043540612,0,0
9152,32,2003-08-03,199.5,medium,high,0,136,136,1,5,4,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,24,0,1,0.1793231368,0.900080502,-0.5412796736,-2.7995643616,-0.4943807423,0.0276491474,1,1
9152,104,2004-12-26,212.8,high,high,136,60,196,0,0,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,24,0,1,0.7389218807,1.3250350952,-0.4442827702,-0.8042349219,1.2893944979,1.1475409269,0,1
9153,7,2003-02-09,184.1,low,low,0,88,88,1,2,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,44,0,1,-0.6195920706,0.5041158795,-0.6843813062,-0.7997999191,-0.5156743526,-0.1257606745,1,0
9153,104,2004-12-26,187.7,low,low,88,292,380,0,0,2,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,44,0,1,2.6340351105,1.347484827,0.8315470815,-1.8153613806,-1.0048490763,0.0429901294,1,0
9154,104,2004-12-26,199.5,medium,high,0,663,663,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,23,1,0,-1.464271903,-1.0365290642,-0.7355166674,1.0415363312,-0.458248049,-0.6320130825,0,0
9155,77,2004-06-13,192.8,medium,high,0,49,49,1,3,1,6,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,30,1,0,1.1084443331,-0.1123074889,0.0090817809,1.2404088974,-0.3917624652,-1.199629426,0,1
9155,103,2004-12-12,195.8,medium,high,49,13,62,1,2,1,7,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,30,1,0,1.1084443331,-0.1123074889,0.0090817809,1.2404088974,-0.3917624652,-1.199629426,0,1
9155,104,2004-12-26,195.8,medium,high,62,27,89,0,0,1,7,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,30,1,0,1.1084443331,-0.1123074889,0.0090817809,1.2404088974,-0.3917624652,-1.199629426,0,1
9156,29,2003-07-13,190.6,medium,high,0,274,274,1,1,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,1,0,1.6046186686,1.7015451193,1.0748436451,-0.8042349219,1.2893944979,1.1935638189,0,0
9156,69,2004-04-18,191.5,medium,high,274,111,385,1,2,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,1,0,1.6046186686,1.7015451193,1.0748436451,-0.8042349219,1.2893944979,1.1935638189,0,0
9156,104,2004-12-26,191.5,medium,high,385,363,748,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19,1,0,1.6046186686,1.7015451193,1.0748436451,-0.8042349219,1.2893944979,1.1935638189,0,0
9157,104,2004-12-26,200.5,medium,high,0,378,378,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,-0.6183714271,1.4519041777,-1.3563262224,-0.8042349219,1.2893944979,1.1935638189,1,1
9158,104,2004-12-26,197.5,medium,high,0,41,41,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,24,1,0,-0.8526219726,-0.9791196585,0.7604864836,1.028072238,-0.510065496,-1.2149704695,1,0
9159,79,2004-06-27,185.6,low,low,0,229,229,1,2,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,29,1,0,-0.8107789755,-0.3765640557,-0.2481291145,-0.7997999191,-0.5156743526,-0.0950787142,1,0
9159,104,2004-12-26,185.6,low,low,229,411,640,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,29,1,0,-0.8107789755,-0.3765640557,-0.2481291145,-0.7997999191,-0.5156743526,-0.0950787142,1,1
9160,49,2003-11-30,189.5,low,low,0,422,422,1,4,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22,1,0,0.4319384694,0.3617823124,1.2966637611,0.292335242,-0.9706577063,-0.9081507921,1,0
9160,104,2004-12-26,193.5,medium,high,422,351,773,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22,1,0,0.4319384694,0.3617823124,1.2966637611,0.292335242,-0.9706577063,-0.9081507921,1,0
9161,104,2004-12-26,184.9,low,low,0,437,437,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,44,1,0,-0.7503989339,-0.4874687791,-1.3419687748,0.5909893513,-0.447514087,-0.8621278405,1,0
9162,0,2045-03-29,177.9,low,low,0,199,199,1,5,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1,0,-0.5223162174,-0.5536972284,0.4522002041,-0.8042349219,1.2893944979,1.3316327333,1,0
9162,104,2004-12-26,211.5,high,high,199,101,300,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,43,1,0,-0.5762099028,0.296164453,-0.3626825511,-0.8042349219,1.2893944979,1.1168589592,0,0
9163,104,2004-12-26,189.6,low,low,0,1758,1758,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,39,0,1,2.0096738338,0.4459461272,-0.1748329103,1.2404088974,-0.3917624652,-1.199629426,1,0
9164,9,2003-02-23,198.7,medium,high,0,69,69,1,1,4,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,38,0,1,1.7869775295,1.2808864117,-0.9612263441,0.8957823515,-0.4563067555,-0.2178065777,0,0
9164,104,2004-12-26,199.5,medium,high,69,635,704,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,38,0,1,1.7869775295,1.2808864117,-0.9612263441,0.8957823515,-0.4563067555,-0.2178065777,0,0
9165,104,2004-12-26,184.3,low,low,0,557,557,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,23,1,0,-0.3600784838,0.8599940538,-0.8264521956,0.5909893513,-0.447514087,-1.0615606308,0,1
9166,33,2003-08-10,203.6,medium,high,0,290,290,1,5,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,-0.3598402143,0.5352982879,-1.6078934669,0.5710824728,-0.4055785835,-1.0001966953,1,0
9166,37,2003-09-07,203.6,medium,high,290,318,608,1,2,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,-0.3598402143,0.5352982879,-1.6078934669,0.5710824728,-0.4055785835,-1.0001966953,1,0
9166,38,2003-09-14,203.6,medium,high,608,325,933,1,1,4,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,-0.3598402143,0.5352982879,-1.6078934669,0.5710824728,-0.4055785835,-1.0001966953,1,0
9166,84,2004-08-01,207.5,high,high,933,53,986,1,3,4,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,-0.3917372823,-1.8427433968,-0.2472762167,0.5710824728,-0.4055785835,-1.0001966953,1,0
9166,104,2004-12-26,207.5,high,high,986,200,1186,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,-0.3917372823,-1.8427433968,-0.2472762167,0.5710824728,-0.4055785835,-1.0001966953,1,0
9167,104,2004-12-26,185.2,low,low,0,1200,1200,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32,1,0,-0.6715279818,-0.5357396007,0.1495838016,1.4352911711,-1.2356606722,-1.0769015551,0,0
9168,104,2004-12-26,204.8,medium,high,0,43,43,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,24,1,0,-0.2944290936,0.6139256358,-0.0098893205,0.8957823515,-0.4563067555,0.9787901044,0,0
9169,104,2004-12-26,205,high,high,0,389,389,0,0,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,30,1,1,0.313916266,-0.0256872028,0.2468987405,0.8957823515,-0.4563067555,-0.8621278405,1,0
9170,104,2004-12-26,198.4,medium,high,0,418,418,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,43,0,1,0.5868065953,0.4452886283,0.2877576947,-0.8042349219,1.2893944979,1.1935638189,1,1
9171,104,2004-12-26,187,low,low,0,1421,1421,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29,1,0,-1.3793740273,-1.1550415754,0.3929654062,-0.7997999191,-0.5156743526,-0.6780360341,1,0
9172,5,2003-01-26,198.6,medium,high,0,363,363,1,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,46,1,0,-0.679710567,-1.2186661959,0.9845921993,0.8957823515,-0.4563067555,0.1043540612,1,0
9172,28,2003-07-06,204.2,medium,high,363,7,370,1,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,46,1,0,-0.8338000178,-0.4508004487,0.0285000429,0.5710824728,-0.4055785835,-1.0001966953,0,0
9172,58,2004-02-01,204.2,medium,high,370,217,587,1,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,46,1,0,0.3436065614,2.3222391605,1.4956947565,0.5710824728,-0.4055785835,-1.0001966953,1,1
9172,67,2004-04-04,204.2,medium,high,587,280,867,1,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,46,1,0,0.3722157776,2.0374085903,-0.3735347986,0.5710824728,-0.4055785835,-1.0001966953,1,0
9172,104,2004-12-26,206.7,high,high,867,78,945,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,46,1,0,-0.5611723065,0.4524569213,0.4054881632,0.5710824728,-0.4055785835,-0.9848557115,1,0
9173,104,2004-12-26,189,low,low,0,772,772,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,46,1,1,0.3592484891,1.2875318527,0.5420929193,1.177319169,-2.5262904167,-1.3683803082,1,0
9174,104,2004-12-26,190.8,medium,high,0,1796,1796,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,1,0,1.7728698254,1.6649386883,1.2143847942,-0.8042349219,1.2893944979,1.1782228947,1,0
9175,104,2004-12-26,186.3,low,low,0,1227,1227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,27,1,0,-0.0055710594,-0.2244570851,-0.0361726359,-0.5132143497,-1.6860771179,-1.0155376196,0,0
9176,104,2004-12-26,204.8,medium,high,0,34,34,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,28,1,0,-0.3175104558,0.6088929176,0.1710394174,0.1871892512,1.4826076031,1.1015179157,1,0
9177,104,2004-12-26,183.8,low,low,0,877,877,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,1,0,-0.3327943981,0.774879396,-0.2465562671,0.292335242,-0.9706577063,-0.9848557115,1,1
9178,104,2004-12-26,187.7,low,low,0,312,312,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,1,-0.5291309953,-0.8337400556,-0.045850154,-0.8042349219,1.2893944979,1.1628818512,1,1
9179,104,2004-12-26,202.8,medium,high,0,1311,1311,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,0,0,-0.5917671919,-0.3592585623,-0.6931802034,0.8747732043,-0.4233145416,1.2242457867,1,0
9180,104,2004-12-26,204.5,medium,high,0,1557,1557,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,27,1,0,-0.0593672097,-1.0264616013,-0.196851626,0.8957823515,-0.4563067555,-0.0337147824,1,0
9181,58,2004-02-01,186.3,low,low,0,6,6,1,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,32,1,0,-1.0961223841,-0.3884006739,-0.9292057157,-0.7997999191,-0.5156743526,-0.1564426422,1,0
9181,104,2004-12-26,186.3,low,low,6,335,341,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,32,1,0,-1.5614483356,-1.8083232641,0.6758770943,-0.7997999191,-0.5156743526,-0.3712164164,1,0
9182,13,2003-03-23,190.7,medium,high,0,46,46,1,5,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-0.5223162174,-0.5536972284,0.4522002041,-0.8042349219,1.2893944979,1.3316327333,1,0
9182,104,2004-12-26,190.7,medium,high,46,690,736,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,1,0,-0.7262957692,-0.68812567,-0.2005228102,-0.8042349219,1.2893944979,1.2242457867,1,0
9183,104,2004-12-26,192.9,medium,high,0,537,537,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,1,0,0.3615772426,-0.9393388033,0.2518893778,-0.8042349219,1.2893944979,1.1782228947,0,1
9184,103,2004-12-12,192.9,medium,high,0,516,516,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,0,1
9184,104,2004-12-26,192.9,medium,high,516,530,1046,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,1.0224727392,1.2755200863,0.0859282762,-0.8042349219,1.2893944979,1.1475409269,0,1
9185,38,2003-09-14,186.2,low,low,0,257,257,1,2,2,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,20,1,0,-0.1114559993,-0.4315135479,-0.2438045293,-0.3684669435,-0.7872508764,-0.0797377303,0,1
9185,48,2003-11-23,186.2,low,low,257,327,584,1,4,2,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,20,1,0,-1.1849575043,-0.8725326061,-0.6883299947,-0.3684669435,-0.7872508764,-0.2178065777,0,1
9185,84,2004-08-01,187.7,low,low,584,132,716,1,1,2,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,20,1,0,-1.6136136055,-1.0758531094,-0.9866918325,-0.3684669435,-0.7872508764,0.0583311133,1,1
9185,104,2004-12-26,187.7,low,low,716,279,995,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,20,1,0,-1.6136136055,-1.0758531094,-0.9866918325,-0.3684669435,-0.7872508764,0.0583311133,1,1
