ID,SeriousScore,Date
1923,300,1962-04-06
1923,59,1962-09-28
1925,1,1961-11-05
1926,22,1962-10-06
1927,1,1957-01-30
1927,1,1962-03-24
1928,100,1955-04-15
1928,200,1959-02-03
1928,1,1960-02-23
1928,1,1961-06-06
1929,19,1956-06-28
1930,22,1962-07-07
1931,235,1959-09-22
1932,19,1961-09-28
1933,114,1961-03-10
1933,1,1962-06-01
1934,200,1961-04-28
1934,1,1963-03-08
1935,1,1958-03-25
1935,300,1958-04-13
1935,1,1960-07-09
1935,1,1960-10-16
1935,1,1961-03-05
1935,1,1961-03-12
1935,1,1961-03-27
1935,30,1961-04-19
1935,30,1961-12-21
1935,200,1962-03-07
1935,1,1962-05-30
1936,1,1962-01-18
1936,300,1962-02-28
1937,200,1959-02-14
1937,700,1959-03-20
1937,60,1961-05-02
1937,357,1962-09-19
1938,700,1959-06-10
1939,22,1961-08-23
1939,200,1961-10-05
1940,1,1961-02-05
1941,600,1959-05-26
1941,1,1960-05-06
1942,100,1956-04-27
1942,400,1957-07-13
1942,400,1958-07-02
1942,207,1958-07-07
1942,19,1958-07-23
1942,100,1958-10-21
1942,100,1959-01-01
1942,100,1960-04-11
1942,30,1960-05-16
1942,1,1961-03-24
1942,1,1961-03-27
1942,19,1961-09-05
1942,30,1961-09-26
1942,400,1962-05-29
1942,200,1963-06-16
1942,700,1963-06-21
1943,207,1959-05-20
1943,152,1959-06-19
1943,1,1959-08-12
1943,1,1959-08-18
1943,1,1959-09-17
1943,1,1961-05-10
1943,1,1961-07-09
1943,1,1961-09-10
1943,353,1962-01-19
1943,1,1962-05-28
1943,1,1962-05-28
1943,300,1963-02-26
1944,40,1963-03-09
1945,67,1962-12-11
1946,1,1960-08-27
1946,200,1962-01-13
1946,300,1962-04-28
1946,19,1963-06-09
1947,19,1961-03-03
1948,19,1955-06-28
1948,100,1959-01-14
1948,353,1959-11-10
1949,207,1953-01-23
1949,100,1958-02-13
1949,19,1959-04-30
1949,300,1959-08-24
1949,100,1959-09-07
1949,19,1959-09-09
1949,200,1959-09-30
1949,19,1959-09-30
1949,19,1959-10-07
1949,20,1960-03-01
1949,19,1961-05-15
1949,400,1961-06-13
1949,400,1961-06-15
1949,400,1961-06-17
1950,100,1959-05-21
1950,200,1961-11-18
1950,400,1961-12-05
1951,1,1962-05-31
1952,19,1958-06-30
1953,19,1962-04-11
1954,1,1962-03-31
1954,1,1962-04-08
1954,1,1962-05-23
1954,1,1963-06-30
1955,1,1954-06-28
1955,63,1960-12-31
1956,19,1960-08-05
1957,300,1957-05-15
1958,74,1955-12-08
1958,200,1956-05-19
1958,300,1959-05-29
1958,131,1963-02-07
1958,100,1963-08-17
1959,1,1960-08-07
1960,63,1959-08-21
1960,400,1961-07-04
1960,19,1961-07-04
1961,400,1963-07-31
1962,1,1961-06-29
1963,400,1959-09-06
1963,1,1961-10-22
1963,200,1963-08-22
1963,500,1963-08-23
1964,22,1962-05-10
1964,1,1962-05-31
1964,22,1963-01-17
1964,22,1963-10-18
1965,170,1962-06-25
1966,200,1960-08-09
1968,1,1962-08-01
1969,22,1962-09-16
1970,200,1961-11-11
1971,74,1955-05-27
1971,22,1958-10-13
1972,1,1961-05-11
1973,400,1961-04-02
1974,1,1956-04-04
1974,200,1958-11-08
1974,200,1961-06-24
1975,40,1963-03-29
1977,152,1960-09-28
1978,200,1962-08-18
1979,348,1953-11-02
1980,1,1962-06-30
1981,30,1961-05-08
1982,400,1955-07-28
1982,100,1957-10-02
1983,40,1961-03-24
1983,19,1962-09-12
1984,400,1960-01-24
1985,152,1955-03-29
1985,74,1960-08-14
1986,1,1959-06-08
1986,40,1962-05-05
1987,152,1958-02-09
1987,1,1958-05-14
1987,1,1959-02-15
1987,19,1959-09-26
1987,200,1960-02-24
1987,200,1960-03-20
1987,500,1960-03-24
1987,63,1960-06-18
1987,800,1960-10-29
1987,400,1960-12-25
1987,22,1961-05-01
1987,1,1961-05-13
1987,41,1961-06-01
1987,1,1961-08-13
1987,40,1961-10-29
1987,40,1961-11-10
1987,1,1962-02-18
1987,1,1962-04-07
1987,1,1962-06-16
1987,200,1962-08-08
1987,357,1962-11-09
1987,41,1962-12-04
1987,82,1963-04-17
1987,20,1963-04-27
1988,114,1960-03-19
1988,19,1962-10-05
1989,200,1958-04-15
1989,1,1958-06-24
1989,1,1959-04-15
1989,1,1959-10-27
1989,1,1961-04-26
1990,1,1960-10-26
1990,19,1960-10-26
1990,1,1961-05-03
1990,40,1961-07-01
1990,200,1961-07-13
1990,19,1962-03-13
1990,302,1962-06-05
1990,22,1962-08-28
1990,1,1962-11-06
1990,300,1962-11-09
1991,1,1960-04-23
1992,19,1959-10-30
1993,1,1958-10-19
1994,1,1961-02-12
1994,1,1961-02-26
1994,1,1961-10-15
1995,1,1962-09-10
1996,1,1958-02-04
1997,1,1958-11-26
1998,1,1960-06-27
1998,200,1963-01-26
1999,160,1957-12-02
2000,100,1957-12-06
2002,200,1958-09-24
2003,1,1956-02-12
2004,1,1961-05-14
2005,22,1962-01-25
2005,114,1962-07-20
2005,19,1962-08-31
2006,1,1959-04-02
2006,1,1963-04-18
2006,60,1963-05-29
2007,22,1962-09-19
2008,1,1962-06-25
2008,22,1962-08-15
2009,19,1961-09-05
2010,40,1962-12-15
2011,1,1959-09-27
2012,400,1962-03-19
2013,1,1960-02-11
2013,1,1961-06-25
2014,22,1962-06-11
2014,22,1962-10-31
2017,1,1962-01-21
2018,1,1961-08-16
2020,22,1960-08-18
2020,400,1962-04-20
2021,100,1960-08-09
2022,1,1961-06-10
2023,235,1959-05-04
2023,40,1960-12-24
2023,200,1961-04-15
2023,114,1961-08-01
2024,1,1960-08-01
2024,19,1961-05-19
2024,1,1962-06-21
2024,1,1963-06-23
2025,1,1956-03-10
2025,22,1961-08-23
2025,22,1961-09-19
2026,700,1960-08-29
2027,1,1960-06-20
2027,1,1962-05-29
2028,60,1960-08-19
2029,400,1961-12-21
2030,19,1961-02-23
2031,19,1961-02-17
2031,1,1961-09-19
2032,1,1963-07-18
2033,63,1962-11-23
2035,235,1958-08-13
2035,74,1959-03-16
2035,100,1959-04-21
2035,1100,1959-05-04
2035,100,1960-05-07
2035,1,1960-05-20
2035,100,1960-05-26
2035,19,1960-05-28
2035,114,1960-10-14
2035,22,1960-11-04
2035,400,1960-11-20
2035,114,1961-04-21
2035,200,1961-08-06
2035,2100,1961-11-23
2035,114,1962-01-15
2035,100,1962-12-14
2036,19,1962-03-12
2037,100,1961-10-21
2037,1,1962-05-20
2037,200,1962-06-30
2037,22,1963-03-19
2038,400,1961-06-22
2039,19,1959-09-26
2040,22,1955-07-14
2040,1,1957-04-23
2040,100,1957-06-26
2040,400,1961-12-24
2041,300,1959-12-29
2041,30,1959-12-29
2041,1,1960-11-29
2041,1,1961-06-25
2041,1,1962-03-14
2041,300,1962-04-09
2041,1,1962-04-21
2042,100,1957-03-16
2042,100,1957-03-30
2042,200,1957-08-25
2042,1,1957-08-25
2042,300,1959-03-08
2042,22,1961-03-05
2042,200,1962-06-23
2042,200,1962-08-25
2043,63,1961-11-03
2044,33,1963-02-07
2045,1,1959-03-11
2045,1,1959-04-10
2045,235,1959-06-08
2045,1,1959-12-20
2045,114,1960-01-30
2045,22,1962-09-22
2045,19,1962-09-29
2045,100,1963-02-01
2046,400,1961-11-11
2047,1,1962-08-22
2047,19,1963-02-02
2048,74,1960-05-15
2048,200,1960-07-19
2048,200,1960-11-12
2049,208,1954-07-28
2050,200,1954-10-04
2051,100,1961-06-15
2052,1,1959-06-03
2053,1,1962-05-29
2054,1,1961-03-17
2054,19,1961-06-22
2054,300,1961-11-10
2054,19,1962-06-22
2055,1,1954-05-07
2055,1,1955-11-04
2055,152,1960-03-20
2055,1,1961-02-25
2055,30,1961-05-10
2055,170,1961-06-30
2056,1,1961-05-02
2056,30,1961-05-02
2056,40,1961-06-03
2056,357,1961-06-22
2056,40,1963-02-01
2057,19,1962-10-08
2057,40,1962-11-30
2058,1,1960-05-04
2058,300,1960-12-30
2058,30,1962-07-17
2058,40,1962-07-17
2058,114,1963-04-03
2059,1,1959-06-16
2060,400,1962-08-05
2061,30,1957-09-10
2061,30,1958-02-04
2061,1,1960-03-03
2061,100,1961-08-25
2061,1,1961-11-22
2061,300,1962-08-28
2061,40,1962-08-28
2063,1,1957-02-04
2063,14,1961-06-22
2063,40,1961-09-22
2064,40,1960-05-28
2065,300,1961-01-21
2065,19,1961-02-21
2066,60,1960-09-23
2067,40,1963-02-09
2068,1,1961-05-14
2069,63,1962-11-23
2070,152,1953-02-19
2070,19,1961-09-04
2071,30,1961-02-23
2072,1,1959-06-14
2072,19,1960-12-26
2072,40,1961-03-17
2073,152,1958-04-16
2073,300,1960-04-28
2073,1,1960-10-12
2073,200,1961-06-20
2073,200,1961-08-23
2073,19,1961-10-16
2074,207,1956-05-23
2075,152,1954-11-13
2076,1,1961-11-02
2077,74,1962-04-17
2077,40,1962-11-10
2077,40,1963-01-12
2078,74,1956-12-08
2078,74,1957-10-18
2078,22,1959-02-05
2078,114,1961-01-26
2078,30,1962-10-26
2078,19,1963-03-28
2079,1,1961-10-13
2079,1,1962-08-22
2080,30,1959-02-09
2080,30,1959-02-15
2080,100,1960-03-08
2080,22,1960-09-04
2080,1,1961-01-12
2080,1,1961-01-12
2080,200,1961-03-04
2080,400,1962-08-26
2081,1,1959-08-18
2082,1,1962-04-17
2082,22,1963-05-23
2083,1,1955-06-27
2083,1,1961-12-01
2083,100,1962-05-08
2084,1,1959-08-30
2084,1,1960-03-25
2084,1,1960-06-12
2084,100,1960-08-02
2084,200,1960-08-28
2084,100,1960-11-15
2084,1,1961-08-30
2084,100,1962-05-03
2084,1,1962-05-20
2084,200,1962-08-21
2084,1,1962-09-27
2085,100,1957-12-20
2085,400,1958-11-25
2085,1,1961-06-02
2085,300,1961-06-02
2086,1,1958-09-22
2086,1,1960-05-10
2086,1,1962-05-23
2088,152,1958-04-23
2089,1,1960-10-10
2090,19,1956-02-13
2090,19,1960-08-18
2091,200,1962-01-27
2092,40,1962-05-25
2093,100,1961-11-27
2094,207,1954-01-27
2095,1,1961-12-18
2096,1,1961-05-31
2097,200,1958-11-01
2098,1,1954-04-13
2098,40,1961-01-20
2098,300,1961-10-31
2099,152,1960-10-09
2099,1,1960-10-09
2099,63,1961-12-24
2099,40,1963-03-16
2100,400,1960-08-30
2100,100,1961-06-08
2100,63,1962-03-20
2101,100,1956-11-22
2101,87,1958-01-06
2101,100,1958-02-03
2101,200,1958-07-05
2101,19,1958-07-19
2101,400,1959-01-30
2101,400,1959-07-10
2101,207,1960-04-19
2101,1,1961-05-03
2101,40,1962-12-14
2102,30,1956-08-03
2102,30,1957-07-02
2102,30,1959-03-04
2102,100,1959-03-30
2102,30,1959-06-01
2102,152,1959-11-12
2102,1,1963-03-01
2103,1,1957-07-29
2104,40,1961-02-24
2105,1,1956-03-30
2105,19,1960-09-15
2105,1,1962-02-06
2105,19,1962-11-20
2105,200,1963-03-16
2106,63,1962-01-26
2106,22,1962-07-20
2106,22,1962-08-29
2107,1,1962-07-01
2108,100,1962-01-12
2109,1,1960-12-02
2109,19,1962-06-11
2109,19,1962-11-24
2109,300,1963-05-23
2110,500,1962-03-15
2111,22,1962-07-16
2112,100,1962-12-09
2113,1,1958-07-10
2113,400,1962-01-08
2113,1,1962-05-26
2114,100,1959-06-02
2115,100,1960-05-13
2115,1,1960-09-01
2115,300,1961-04-19
2115,22,1961-05-14
2115,1100,1961-11-04
2116,30,1960-12-29
2117,1,1962-08-15
2118,22,1961-10-31
2118,40,1962-02-02
2119,300,1959-01-24
2120,100,1961-03-03
2120,100,1961-04-07
2120,300,1961-04-16
2120,100,1961-05-05
2120,300,1961-05-10
2120,115,1961-09-22
2120,1,1962-06-11
2120,200,1962-09-05
2120,1,1962-09-10
2120,834,1963-09-30
2121,100,1958-01-24
2121,22,1961-04-14
2121,1,1962-04-07
2121,22,1963-11-17
2122,1,1961-03-10
2123,200,1962-05-19
2124,1,1957-05-01
2124,300,1958-09-20
2124,300,1961-02-03
2124,1,1962-03-12
2124,1,1962-04-28
2124,1,1962-05-17
2124,300,1962-11-12
2125,40,1961-01-13
2126,1,1961-05-11
2126,1,1962-04-17
2126,300,1962-07-14
2127,30,1962-05-10
2128,100,1957-05-08
2128,1,1957-10-22
2128,1,1958-04-14
2128,30,1959-04-25
2128,353,1959-08-16
2129,1,1961-04-28
2129,19,1961-07-13
2129,1,1962-03-11
2129,19,1963-01-06
2130,30,1959-09-29
2131,1,1961-03-28
2132,1,1961-11-05
2133,1,1962-06-13
2134,40,1961-05-27
2134,1,1962-01-26
2135,1,1961-04-24
2136,74,1958-02-02
2136,19,1959-09-09
2136,1,1960-08-31
2136,1,1960-10-06
2137,1,1956-03-20
2139,200,1958-11-22
2139,200,1961-06-15
2139,1,1963-02-11
2139,114,1963-10-03
2141,19,1956-07-06
2141,200,1959-07-04
2141,834,1962-11-15
2141,100,1963-04-07
2141,400,1963-06-01
2142,19,1959-03-17
2142,1,1959-06-02
2143,152,1959-10-20
2144,1,1962-02-08
2145,200,1963-07-22
2146,30,1961-04-06
2146,1,1961-05-28
2146,131,1962-09-17
2146,30,1962-10-05
2147,300,1963-02-03
2148,1,1960-08-26
2148,1,1961-03-30
2148,100,1961-05-23
2148,200,1961-06-01
2148,63,1962-12-21
2148,63,1963-01-11
2149,1,1962-04-09
2150,100,1958-02-01
2150,300,1960-02-06
2150,300,1960-02-19
2150,100,1961-02-04
2150,63,1961-03-10
2150,19,1961-05-05
2150,500,1961-09-16
2151,41,1962-04-21
2152,100,1959-04-11
2152,353,1959-04-11
2152,218,1962-04-21
2153,200,1961-01-25
2153,22,1962-09-11
2154,19,1963-03-22
2155,1,1962-05-29
2156,58,1961-06-28
2157,1,1962-01-26
2157,22,1962-06-30
2158,1,1955-11-22
2158,1,1960-02-28
2158,200,1960-11-11
2158,1,1960-11-11
2158,300,1961-06-08
2158,500,1961-07-28
2158,1,1961-07-28
2158,1,1962-01-14
2158,63,1962-01-20
2158,1,1962-01-25
2158,1,1962-03-13
2158,22,1962-08-24
2158,100,1962-09-13
2158,63,1962-09-13
2158,40,1963-03-21
2159,100,1958-02-03
2159,1,1958-06-04
2159,353,1959-08-25
2159,19,1961-05-06
2159,1,1962-06-18
2159,1,1962-10-28
2159,1100,1962-10-28
2159,100,1963-05-25
2160,300,1959-08-09
2162,19,1960-11-25
2162,19,1961-12-01
2163,200,1957-09-14
2164,19,1960-05-13
2164,218,1960-06-11
2164,300,1961-03-21
2164,22,1962-08-07
2164,19,1962-08-27
2164,22,1963-04-03
2165,300,1959-09-07
2165,122,1961-11-06
2166,1,1958-12-23
2166,22,1962-10-08
2167,1,1961-10-24
2167,101,1962-08-16
2168,1,1960-07-11
2169,1,1961-03-27
2169,353,1961-08-14
2169,1,1962-06-07
2169,700,1962-07-03
2170,1,1962-04-28
2171,201,1958-02-14
2171,1,1959-03-05
2171,300,1959-03-15
2171,19,1961-02-13
2171,63,1961-02-21
2171,300,1961-05-19
2171,500,1962-10-06
2172,1,1962-05-20
2173,100,1959-12-27
2173,300,1961-05-03
2173,19,1961-08-21
2174,200,1958-10-11
2175,1,1960-08-14
2176,19,1959-07-07
2176,133,1961-02-10
2176,1,1962-02-12
2176,19,1962-06-05
2177,201,1960-04-19
2178,19,1957-11-10
2178,1,1958-02-11
2178,22,1959-06-06
2178,1,1961-04-28
2178,1,1961-05-21
2178,19,1962-05-04
2178,600,1962-12-08
2179,1,1960-11-06
2179,1,1962-08-30
2180,19,1962-03-02
2181,1,1962-07-15
2181,400,1962-08-20
2181,1,1963-01-29
2182,74,1954-09-05
2182,600,1957-04-15
2182,19,1957-07-03
2182,200,1959-04-14
2182,400,1962-05-25
2182,200,1963-03-08
2183,19,1960-03-24
2183,100,1961-06-20
2184,300,1959-03-27
2184,1,1960-06-02
2185,1,1962-06-09
2186,1,1955-05-19
2186,1,1961-07-13
2186,1,1961-07-16
2186,100,1961-09-23
2186,1,1962-01-12
2186,200,1962-09-08
2187,19,1959-06-17
2188,19,1961-06-12
2188,63,1963-02-09
2189,353,1959-09-26
2189,1,1960-06-21
2189,41,1961-05-10
2189,19,1962-09-30
2189,19,1962-11-16
2190,31,1962-11-16
2191,1,1956-06-11
2191,19,1961-03-15
2191,20,1961-10-07
2191,400,1962-06-30
2191,63,1962-06-30
2191,63,1962-10-24
2192,1,1958-04-08
2193,133,1961-06-27
2194,100,1961-11-25
2194,100,1962-02-16
2194,63,1962-07-21
2194,700,1962-10-07
2194,114,1962-10-07
2194,63,1962-12-21
2194,63,1963-03-01
2195,100,1959-04-10
2195,1,1959-04-10
2195,22,1961-04-20
2195,1,1961-06-09
2195,1,1961-11-03
2195,1,1961-11-16
2195,19,1962-06-07
2195,87,1962-06-07
2195,31,1962-12-03
2196,1,1961-08-31
2198,122,1960-05-23
2198,400,1960-07-30
2198,19,1960-11-25
2198,40,1961-05-06
2198,40,1963-04-13
2198,19,1963-08-30
2199,1,1962-04-15
2200,1,1962-11-03
2200,82,1962-11-24
2201,1,1955-07-11
2201,100,1956-02-06
2201,152,1956-12-01
2201,100,1958-12-03
2201,114,1961-02-27
2201,152,1961-06-19
2201,19,1962-04-15
2201,30,1962-04-28
2202,1,1958-05-12
2202,100,1960-09-20
2203,19,1958-12-20
2203,100,1959-12-01
2203,1,1960-05-25
2203,100,1961-07-04
2203,19,1961-09-28
2204,19,1960-01-08
2205,30,1959-06-22
2206,63,1962-05-30
2207,1,1962-04-14
2208,1,1962-05-13
2209,30,1959-04-02
2209,1,1960-03-21
2209,22,1961-05-16
2209,200,1961-06-24
2209,1,1961-06-24
2209,58,1962-08-30
2209,19,1962-11-26
2209,300,1962-11-29
2210,200,1960-03-09
2211,400,1961-08-10
2211,30,1961-08-13
2211,200,1961-10-22
2211,30,1962-11-10
2213,22,1960-11-26
2214,1,1959-03-23
2215,200,1963-06-03
2217,200,1960-02-06
2217,22,1961-01-13
2217,1,1962-04-22
2218,200,1959-01-27
2218,700,1959-03-20
2218,200,1959-09-19
2218,200,1960-02-24
2218,114,1960-12-03
2218,63,1961-01-12
2218,22,1961-04-19
2218,19,1961-10-09
2218,353,1962-03-11
2218,200,1962-09-15
2218,19,1963-05-16
2218,19,1963-07-04
2219,218,1959-09-08
2219,200,1961-06-15
2219,200,1962-05-05
2219,1,1962-05-05
2220,1,1958-09-25
2220,300,1961-02-04
2220,1,1961-06-11
2220,400,1962-12-08
2221,100,1956-12-21
2221,1,1959-05-15
2221,1,1960-02-25
2221,400,1960-05-14
2222,1,1960-11-19
2223,100,1958-09-04
2223,19,1963-01-25
2224,22,1960-11-28
2225,200,1963-04-07
2226,1,1961-04-15
2227,1,1959-06-21
2228,19,1960-03-31
2229,1,1959-04-20
2229,19,1959-12-27
2229,100,1960-09-05
2229,400,1961-11-27
2229,1,1961-12-06
2230,1,1959-05-06
2231,1,1962-05-19
2232,152,1958-04-01
2233,1,1960-11-07
2233,300,1962-08-14
2234,59,1960-07-23
2234,19,1960-11-23
2234,400,1961-01-28
2234,700,1961-05-05
2234,63,1961-05-05
2235,1,1960-04-23
2236,1,1962-08-11
2237,2300,1957-08-09
2237,1,1959-05-20
2237,200,1959-07-28
2237,372,1959-08-15
2237,19,1959-08-15
2237,1,1960-10-17
2237,1,1961-07-30
2238,1,1960-03-27
2239,100,1961-07-21
2240,30,1960-09-25
2241,19,1962-02-05
2241,1,1962-06-27
2242,1,1959-05-31
2242,300,1961-01-03
2242,200,1961-02-10
2242,200,1961-03-01
2242,300,1962-04-29
2242,1,1962-10-23
2242,101,1963-02-19
2243,700,1961-09-08
2243,600,1962-10-31
2243,100,1963-04-13
2244,1,1960-12-07
2244,19,1961-10-17
2244,200,1961-10-20
2244,20,1961-10-30
2244,40,1961-12-02
2244,19,1962-01-24
2244,19,1962-03-28
2244,19,1962-10-22
2244,400,1963-01-09
2245,1,1955-07-12
2246,1,1961-04-29
2247,1,1961-09-22
2247,100,1962-01-01
2248,19,1961-02-28
2248,300,1961-10-24
2248,1,1961-10-24
2249,152,1953-09-25
2249,100,1956-08-13
2249,19,1958-02-26
2249,200,1959-04-11
2249,233,1959-05-20
2249,22,1959-11-23
2250,1,1961-06-24
2251,1,1958-05-31
2252,1,1960-04-11
2253,207,1958-09-22
2253,207,1959-02-10
2253,1,1959-05-23
2253,300,1960-08-22
2254,30,1960-10-24
2254,1,1962-05-18
2255,1,1960-08-18
2256,1,1962-08-12
2257,1,1961-06-18
2258,20,1961-05-11
2259,22,1962-07-02
2260,19,1961-10-31
2261,1,1958-07-17
2261,30,1958-08-23
2261,300,1958-09-12
2261,400,1958-10-27
2261,400,1958-12-10
2261,200,1960-11-10
2261,1,1961-10-08
2261,301,1961-10-08
2262,152,1958-11-23
2262,1,1962-04-01
2262,1,1962-06-25
2263,152,1959-07-10
2263,100,1961-08-30
2263,19,1961-08-30
2263,122,1961-09-12
2263,30,1962-06-20
2263,300,1962-06-30
2263,1,1962-06-30
2264,74,1955-12-08
2264,19,1956-12-28
2264,1,1959-08-24
2264,122,1960-05-05
2264,301,1961-04-02
2264,1,1961-04-02
2264,41,1961-06-23
2264,63,1961-10-01
2264,59,1962-04-28
2264,200,1963-03-30
2265,1,1959-05-01
2265,300,1960-06-15
2266,1,1961-08-22
2267,400,1957-04-22
2267,1,1957-04-22
2268,101,1958-01-06
2268,300,1958-12-28
2268,152,1959-03-20
2268,200,1959-11-22
2269,1,1959-04-23
2271,353,1957-07-29
2271,30,1957-08-16
2271,30,1957-11-20
2271,1,1958-01-03
2271,30,1958-09-05
2271,20,1959-02-27
2271,40,1959-10-10
2271,19,1961-04-21
2271,22,1961-05-09
2271,22,1961-07-22
2271,40,1962-09-08
2271,700,1962-12-20
2272,40,1962-12-28
2273,1,1958-12-04
2273,1,1962-07-01
2273,1,1962-07-06
2273,40,1963-04-06
2274,1,1962-03-31
2274,1,1962-04-30
2274,63,1963-02-16
2275,1,1962-04-01
2275,19,1963-04-06
2276,100,1960-05-14
2276,19,1960-07-02
2276,19,1962-03-15
2277,22,1962-08-02
2278,1,1956-05-16
2278,240,1961-12-22
2279,152,1957-06-29
2279,100,1957-09-06
2279,1,1957-12-10
2279,1,1959-06-22
2279,1,1959-11-13
2279,1,1960-05-05
2279,1,1960-05-11
2279,19,1960-07-03
2279,88,1960-09-15
2279,1,1960-09-20
2279,30,1960-09-29
2279,300,1960-10-11
2279,200,1962-01-19
2279,400,1962-03-28
2280,501,1956-09-27
2280,100,1957-03-11
2280,208,1958-07-29
2280,100,1958-09-16
2280,200,1958-12-18
2280,1,1959-06-23
2280,1,1959-10-20
2280,200,1960-02-16
2280,1100,1960-07-21
2280,200,1960-07-21
2280,300,1961-02-20
2280,100,1963-07-14
2281,900,1959-05-21
2281,63,1959-11-11
2281,100,1960-03-06
2281,19,1960-11-18
2281,63,1961-02-25
2281,63,1961-03-03
2281,63,1961-11-01
2282,1,1960-07-11
2283,101,1961-04-12
2284,1,1960-03-21
2284,401,1960-05-13
2284,100,1960-07-20
2284,1,1960-12-07
2285,1,1957-11-30
2285,200,1958-11-19
2285,19,1959-09-20
2285,1,1961-05-18
2285,1,1961-05-28
2285,500,1962-02-23
2285,100,1962-05-01
2285,19,1963-01-22
2286,300,1955-11-27
2286,500,1956-08-03
2286,1,1959-06-04
2286,60,1961-05-05
2286,1,1961-08-15
2286,200,1963-04-03
2286,300,1963-05-21
2286,100,1963-05-21
2286,300,1963-09-14
2287,1,1959-09-24
2287,19,1959-10-11
2287,152,1959-11-02
2287,87,1960-04-29
2287,200,1960-09-20
2287,114,1961-10-01
2287,100,1962-05-16
2287,63,1962-05-16
2287,19,1962-06-07
2287,19,1962-07-04
2287,200,1962-09-30
2288,19,1959-05-01
2289,22,1960-05-05
2290,300,1955-06-18
2292,208,1954-07-05
2292,1,1959-07-23
2292,100,1962-08-24
2292,1,1962-09-20
2292,19,1962-10-30
2293,19,1958-06-04
2293,1,1960-11-06
2294,19,1962-09-03
2295,1,1960-07-25
2295,100,1960-08-27
2295,30,1961-10-17
2295,19,1963-04-05
2296,1,1962-05-12
2297,1,1959-04-26
2298,100,1958-07-04
2298,1,1959-09-15
2298,1,1960-11-17
2299,170,1955-05-28
2299,114,1955-10-27
2299,87,1955-11-12
2299,300,1956-01-24
2299,218,1958-02-19
2299,1,1958-04-28
2299,19,1958-10-06
2299,300,1958-12-14
2299,101,1959-08-05
2299,1,1959-10-13
2299,300,1960-04-12
2299,1,1961-07-02
2299,74,1961-09-03
2299,538,1961-09-12
2299,1100,1962-11-16
2299,152,1963-07-15
2299,601,1963-07-15
2300,30,1957-11-01
2300,1,1959-03-24
2300,41,1962-05-14
2301,1,1960-02-10
2301,19,1962-04-01
2302,278,1958-03-23
2302,22,1962-10-28
2303,400,1960-08-08
2303,1,1961-03-07
2304,1,1961-07-04
2304,400,1962-04-11
2305,1,1961-10-29
2305,114,1962-01-15
2306,1,1956-10-31
2306,1,1957-06-19
2306,1,1960-05-10
2307,1,1962-06-10
2308,152,1963-07-22
2309,1,1957-05-30
2309,1,1958-10-31
2309,1,1958-10-31
2309,1,1958-11-19
2309,152,1959-02-28
2309,1,1960-10-12
2309,300,1962-01-12
2310,100,1957-08-21
2310,1,1960-01-08
2310,50,1960-11-28
2310,82,1960-12-17
2310,421,1961-05-05
2310,40,1961-10-20
2310,40,1962-12-29
2311,1,1958-05-20
2312,19,1957-06-01
2312,1,1960-08-10
2313,19,1961-04-20
2314,20,1960-09-20
2314,1,1962-03-21
2314,31,1962-08-28
2314,19,1963-10-12
2315,100,1961-04-17
2316,278,1954-07-15
2316,19,1957-06-01
2316,1,1957-06-29
2316,19,1957-07-05
2316,152,1957-07-29
2316,200,1957-09-03
2316,1,1957-09-26
2316,300,1958-04-13
2316,101,1958-05-07
2316,19,1958-11-27
2316,278,1959-01-06
2316,300,1961-02-04
2316,1,1961-07-09
2316,1,1961-10-13
2316,200,1962-01-04
2316,82,1963-01-19
2317,19,1960-02-15
2317,200,1960-06-10
2317,82,1960-06-10
2317,2000,1961-09-03
2318,1,1954-04-01
2318,400,1954-04-20
2318,19,1954-07-28
2319,200,1955-06-23
2321,19,1962-06-08
2321,40,1962-07-13
2321,74,1962-08-19
2321,148,1962-10-20
2322,1,1961-04-22
2323,122,1956-06-02
2323,400,1962-02-25
2324,100,1961-11-09
2325,1,1959-03-23
2325,1,1960-07-14
2325,300,1961-06-18
2325,1,1962-03-30
2326,40,1961-03-04
2327,1,1958-12-03
2327,1,1961-03-26
2327,122,1961-12-10
2328,1,1962-01-06
2329,1,1961-05-07
2330,1,1956-05-02
2331,300,1958-11-17
2331,152,1959-05-31
2331,87,1960-02-28
2332,1,1961-04-27
2332,22,1961-06-16
2332,300,1961-08-07
2332,114,1961-10-20
2332,1,1961-11-01
2332,1,1962-03-09
2332,200,1962-04-06
2332,1,1962-04-06
2332,19,1962-08-29
2332,41,1962-09-10
2332,114,1962-10-06
2332,200,1962-10-11
2332,1,1962-10-15
2332,300,1963-03-05
2333,200,1960-08-07
2334,1,1961-03-27
2334,700,1962-05-13
2335,19,1962-05-29
2336,400,1960-09-12
2336,700,1961-10-21
2337,100,1961-06-24
2338,300,1959-12-01
2338,1,1960-05-15
2338,1,1960-08-15
2339,22,1960-11-02
2339,36,1962-03-09
2340,74,1955-05-10
2340,152,1958-01-06
2340,30,1960-08-30
2340,30,1960-09-30
2340,30,1960-11-28
2340,30,1960-12-27
2340,174,1961-01-16
2341,74,1957-01-26
2341,200,1957-11-23
2341,19,1961-01-17
2342,1,1957-10-10
2342,31,1960-11-12
2342,1,1962-06-02
2342,1,1962-08-07
2343,40,1962-11-30
2344,1,1962-04-16
2345,200,1960-01-11
2345,101,1961-07-25
